id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_found
5022572,Phinney Ridge Spacious 7+BR  View!,534305,Laurie,,47.67305679,-122.35163929999999,Entire home/apt,$375.00 ,4,5,11/18/2015,0.79,2,310,2016
10191917,"2 bedroom home, 2 blks to Green Lk",32013221,Susan,Phinney Ridge,47.67904141,-122.34811640000001,Entire home/apt,$150.00 ,4,0,,,1,37,2016
5123904,Sweet 2 bd Craftsman Home,26066534,Emily & Kyle,Phinney Ridge,47.6704531,-122.3599447,Entire home/apt,$325.00 ,2,10,8/13/2015,1.01,1,0,2016
2471731,Convenient Friendly Home~Ballard~M2,3979528,Amelia & Foxy,Phinney Ridge,47.67782449,-122.36516029999999,Private room,$60.00 ,5,6,9/11/2015,0.36,2,365,2016
7803176,Oh hey! Look another room!,29629669,Angie,Phinney Ridge,47.67855174,-122.36582220000001,Private room,$50.00 ,1,6,11/25/2015,1.29,1,354,2016
4318814,Top of Phinney Ridge With a View,22422978,Caleb,Phinney Ridge,47.66673365,-122.3572902,Entire home/apt,$120.00 ,2,63,12/6/2015,4.63,1,365,2016
4187961,ECO PIED A TERRE-All New w/ Parking,10594158,Mimi,Phinney Ridge,47.67782055,-122.36169850000002,Entire home/apt,$88.00 ,1,5,12/1/2015,2.63,1,362,2016
7161897,Delightful Cottage by Greenlake,7402289,Leia,Phinney Ridge,47.67813731,-122.34606090000001,Entire home/apt,$150.00 ,2,21,12/24/2015,4.32,1,31,2016
8611952,Phinneywood Bungalow,430709,Sea To Sky Rentals,,47.68129309,-122.3532155,Entire home/apt,$195.00 ,2,1,10/20/2015,0.39,31,216,2016
5805907,Large private bedroom sanctuary,11346922,Aurelia & Tim,,47.6716263,-122.35191270000001,Private room,$50.00 ,2,23,8/9/2015,2.48,2,58,2016
5433597,Wonderful Townhouse in Phinney,10722904,Arnaud,Phinney Ridge,47.67443807,-122.3557015,Entire home/apt,$250.00 ,10,7,11/29/2015,0.78,1,364,2016
7968548,Phinney Ridge Private Room (Fraser),42046981,Alan,Phinney Ridge,47.67587104,-122.35304170000002,Private room,$87.00 ,1,7,12/8/2015,1.63,2,365,2016
4638785,Rooftop Retreat,24017652,Shelley,Phinney Ridge,47.67069087,-122.35582040000001,Private room,$207.00 ,2,0,,,1,358,2016
4104442,Elegant Townhouse in Phinney Ridge,10722904,Arnaud,Phinney Ridge,47.67391347,-122.3554197,Private room,$70.00 ,1,13,9/30/2015,0.84,1,365,2016
3883041,Greenlake bedroom ,20077020,Mick,,47.67558743,-122.3494691,Private room,$100.00 ,1,0,,,1,365,2016
8441477,Phinney Ridge Bungalow,42640004,Rebecca,Phinney Ridge,47.67773946,-122.35671070000001,Entire home/apt,$175.00 ,1,12,12/30/2015,3.64,1,342,2016
6119785,Large home in North Seattle,11346922,Aurelia & Tim,Phinney Ridge,47.67120132,-122.34993929999999,Entire home/apt,$165.00 ,2,4,8/30/2015,0.66,2,92,2016
103466,Private Cottage in Phinney Ridge!,6762829,Sonal,Phinney Ridge,47.67114066,-122.35191440000001,Entire home/apt,$120.00 ,3,103,11/29/2015,2.28,1,359,2016
8168876,Phinney Ridge Classic Craftsman,430709,Sea To Sky Rentals,,47.6771497,-122.3621942,Entire home/apt,$239.00 ,3,1,9/27/2015,0.3,31,331,2016
2557712,Sweet Craftsman on Phinney Ridge,10955929,Tobin,Phinney Ridge,47.67095719,-122.3564304,Entire home/apt,$200.00 ,5,14,9/15/2015,0.88,1,219,2016
3238295,"Brand New, Bright, Modern Apartment",8604548,Samim,Phinney Ridge,47.67889407,-122.3560334,Entire home/apt,$135.00 ,2,26,9/27/2015,1.42,1,149,2016
4784639,December Special! Perfect Location!,24148567,Marilyn,Phinney Ridge,47.67297727,-122.352263,Entire home/apt,$155.00 ,2,15,11/15/2015,1.27,4,365,2016
4403171,Phinney Suites Apartment - 1 Bdr ,430709,Sea To Sky Rentals,Phinney Ridge,47.68017884,-122.35616940000001,Entire home/apt,$95.00 ,3,0,,,31,365,2016
1133329,Guest Suite 3BR/1BA/Kitchenette ,534305,Laurie,Phinney Ridge,47.67745585,-122.35763119999999,Entire home/apt,$78.00 ,2,64,11/29/2015,2.0,2,58,2016
2723368,"Quiet and Green, Phinney Getaway",880937,Connie,Phinney Ridge,47.67100324,-122.3597176,Private room,$50.00 ,1,43,12/11/2015,2.09,1,338,2016
7420762,Daylight basement in Villa Maria,8920586,Brian,Phinney Ridge,47.67511556,-122.351922,Entire home/apt,$90.00 ,2,17,1/2/2016,5.31,1,79,2016
4947002,FABULOUS LOCATION BY GREENLAKE!,8141738,Keith,Phinney Ridge,47.67748411,-122.34651809999998,Entire home/apt,$151.00 ,2,14,11/17/2015,1.39,1,362,2016
3209633,Private suite in Phinney Ridge home,168580,Glyn,Phinney Ridge,47.67590171,-122.35418590000002,Private room,$75.00 ,2,44,12/20/2015,2.29,1,358,2016
4395502,Phinney Garden Cottage - 1+ Bdrm,430709,Sea To Sky Rentals,Phinney Ridge,47.6825378,-122.3545066,Entire home/apt,$160.00 ,3,0,,,31,365,2016
6992387,Charming Phinney Ridge 2BR Home,28885639,Alex,,47.67019997,-122.35608909999998,Entire home/apt,$189.00 ,2,7,11/29/2015,1.19,1,365,2016
9068419,Workshop Studio,32377507,Hugo,Fremont,47.66549323,-122.3487635,Entire home/apt,$85.00 ,1,6,1/2/2016,3.1,1,332,2016
5029665,Greenlake View Home,6421859,Rosemary,Phinney Ridge,47.68086838,-122.3549123,Entire home/apt,$112.00 ,7,5,8/2/2015,0.47,1,18,2016
9229043,Classic 1908 Home Close-In,47978936,Jim,Phinney Ridge,47.6678251,-122.358493,Entire home/apt,$400.00 ,4,0,,,1,364,2016
4084398,Phinney Suites Retreat Sunny 2 Bdrm,430709,Sea To Sky Rentals,Phinney Ridge,47.68049106,-122.3556023,Entire home/apt,$175.00 ,3,0,,,31,226,2016
6577729,Green Lake Charming Two Bedroom,16756919,Morteza,Phinney Ridge,47.68254528,-122.3510659,Entire home/apt,$100.00 ,2,17,12/30/2015,2.46,2,347,2016
9199082,Cottage on Phinney Ridge,46879,Piper,Phinney Ridge,47.6745096,-122.3526702,Entire home/apt,$350.00 ,2,0,,,1,39,2016
7970663,1 bedroom apartment in Wallingford.,35246915,Jaime,,47.66869717,-122.3402624,Entire home/apt,$150.00 ,1,6,11/29/2015,1.42,2,89,2016
2858482,"Quiet, sunny Phinney 1BR oasis",1356696,Jeanette,Phinney Ridge,47.68061842,-122.35325359999999,Private room,$55.00 ,2,22,8/10/2015,1.18,2,170,2016
9715029,"Convenient, Artsy Ballard Cottage",35324229,Cheryl,Phinney Ridge,47.67805803,-122.3644807,Entire home/apt,$95.00 ,3,0,,,1,298,2016
7748866,Sunny Retreat  in Olympic View Home,40733844,Trilby,Phinney Ridge,47.66713895,-122.3583887,Private room,$80.00 ,2,16,12/7/2015,3.36,1,89,2016
9739482,"Beautiful Room, Walk to everything!",19916574,Pritha,Phinney Ridge,47.6787089,-122.3642662,Private room,$50.00 ,1,0,,,1,362,2016
5078129,Fantastic Private Entry Suite & Den,7980977,Amy,Wallingford,47.6662835,-122.3405054,Entire home/apt,$95.00 ,1,42,12/20/2015,3.89,1,89,2016
2808357,Phinney Ridge Green House,1356696,Jeanette,,47.68235862,-122.35237020000001,Entire home/apt,$175.00 ,3,0,,,2,0,2016
6543677,Comfy Seattle Neighborhood Stay,2745335,Felix,,47.66881657,-122.36050719999999,Private room,$50.00 ,2,21,12/22/2015,3.18,2,74,2016
202251,Seattle Phinney Ridge Ballard,601266,Pam And Tim,Phinney Ridge,47.67770465,-122.3598389,Entire home/apt,$190.00 ,3,11,10/19/2015,0.62,1,365,2016
8402434,West View Near Woodland Park Zoo,20565615,Brett,Phinney Ridge,47.67455803,-122.3601176,Entire home/apt,$99.00 ,7,0,,,1,112,2016
6438518,Woodland Park 2-bedroom suite,32377507,Hugo,Fremont,47.6658661,-122.3486271,Entire home/apt,$145.00 ,1,20,10/24/2015,2.96,1,347,2016
5444457,Bed&Bath in Charming Craftsman Home,1195323,Celia,Phinney Ridge,47.66440914,-122.35632450000001,Private room,$90.00 ,2,15,10/19/2015,1.56,1,365,2016
7574864,Modern Greenlake Getaway,8537839,Josh & Joanne,Phinney Ridge,47.67405278,-122.34892190000001,Entire home/apt,$349.00 ,1,1,12/1/2015,0.86,1,27,2016
2969955,Charming Phinney Ridge Home,12393299,Heather,Phinney Ridge,47.67890862,-122.36350449999999,Entire home/apt,$150.00 ,2,2,1/2/2016,0.12,1,247,2016
9473312,Greenlake Bungalow Basement Apt,24892993,Jamie,Phinney Ridge,47.67693616,-122.34761029999999,Entire home/apt,$105.00 ,2,1,1/2/2016,1.0,1,60,2016
254340,Phinney Oasis in Seattle,1336214,Kim,Phinney Ridge,47.67716562,-122.36169280000001,Entire home/apt,$95.00 ,3,86,11/11/2015,1.74,1,365,2016
496074,Spacious Garden Apt Phinney Ridge,2450062,Liza,Phinney Ridge,47.67804599,-122.36042549999999,Entire home/apt,$85.00 ,3,80,11/17/2015,1.93,1,365,2016
9217337,Light-filled Craftsman near zoo,47930029,Posy,Phinney Ridge,47.66595567,-122.35636809999998,Private room,$52.00 ,1,0,,,1,364,2016
4130102,Charming Greenlake Getaway,6281824,Jessica,,47.68306637,-122.3493418,Entire home/apt,$105.00 ,2,0,,,1,107,2016
1256892,Daisy Mae's B & B - Phinney Ridge,6846442,Laurie,Phinney Ridge,47.679371200000006,-122.3569682,Entire home/apt,$100.00 ,2,94,11/8/2015,3.03,1,361,2016
9348375,Classic Ballard/Phinney Ridge home.,24803728,Chris,Phinney Ridge,47.66643863,-122.3584054,Entire home/apt,$110.00 ,20,0,,,1,30,2016
4598160,"Cedar Tree Seattle, private bedroom",14418694,Geoffrey,,47.67180987,-122.3504257,Shared room,$67.00 ,1,106,12/20/2015,8.5,1,169,2016
6127974,Heart of Phinney Studio - King Bed!,31659671,Michael,Phinney Ridge,47.68065432,-122.3541648,Entire home/apt,$75.00 ,2,36,12/1/2015,4.34,1,169,2016
748526,Mother in law studio-Ballard/phinne,3932149,Amy,Phinney Ridge,47.67944669,-122.3635495,Entire home/apt,$69.00 ,3,38,10/13/2015,1.01,1,357,2016
3908378,Private Suite in Ballard Craftsman,1611939,Drew,Ballard,47.67677607,-122.36573929999999,Entire home/apt,$96.00 ,2,101,12/29/2015,6.06,1,104,2016
2868006,Green Lake Escape,14660515,Eric,Phinney Ridge,47.6830816,-122.3490081,Private room,$60.00 ,1,8,8/31/2015,0.4,1,125,2016
5683646,Urban Calm Studio on Phinney Ridge,7475488,Ericka,Phinney Ridge,47.67236712,-122.3520413,Entire home/apt,$95.00 ,1,41,12/21/2015,4.35,1,341,2016
2762241,High End Phinney Apartment,14127360,Anne & Kelly,Phinney Ridge,47.67260961,-122.3599416,Private room,$100.00 ,3,30,12/11/2015,1.63,1,365,2016
4760181,City & Mountains | Private Suite,2745335,Felix,Ballard,47.66911184,-122.36022340000002,Private room,$55.00 ,3,60,12/1/2015,4.81,2,89,2016
4287974,Cozy Seattle Home for 2-6 guests,20219463,Dan,Windermere,47.6735178,-122.2749402,Entire home/apt,$130.00 ,1,33,1/1/2016,2.55,1,178,2016
48848,green suite seattle - dog friendly,212404,Piper + Kent,Windermere,47.67158704,-122.25994740000002,Entire home/apt,$125.00 ,2,22,6/30/2015,0.35,1,172,2016
9999759,Gorgeous 5bedroom home - NE Seattle,29935483,Julie,Windermere,47.66958389,-122.26271100000001,Entire home/apt,$300.00 ,4,0,,,1,61,2016
3774113,Charming 2 BD 1 BA Apt,2336122,Sandra,Windermere,47.67185678,-122.2745781,Entire home/apt,$200.00 ,3,3,9/27/2015,0.19,1,365,2016
8227710,Seattle Modern Lakefront Home,658155,Joe,Windermere,47.66137027,-122.2679953,Entire home/apt,$400.00 ,3,2,11/6/2015,0.92,1,304,2016
23919,Luxury Treehouse Garden Cottage,95510,Peggy,Windermere,47.66840976,-122.2702469,Entire home/apt,$165.00 ,3,6,8/31/2015,0.09,1,317,2016
7698721,"Easy City Access, U.W. Children's",1024728,Barbara,Windermere,47.67253249,-122.27857079999998,Private room,$117.00 ,1,1,9/16/2015,0.27,2,365,2016
7872818,Charming garden retreat near UW,3382100,Judith,Windermere,47.67145028,-122.27636820000001,Entire home/apt,$85.00 ,2,11,12/16/2015,3.33,1,155,2016
8289871,Cozy Room near U.W. & Children's,1024728,Barbara,Windermere,47.67075686,-122.2767092,Private room,$115.00 ,2,0,,,2,365,2016
1737244,Your Warm  Retreat ,9148911,Constance,Bryant,47.67105428,-122.27890719999999,Private room,$62.00 ,1,11,10/13/2015,1.13,1,365,2016
1429904,One room cottage,7688686,Cecilia,Laurelhurst,47.66398275,-122.2748261,Entire home/apt,$100.00 ,2,66,10/21/2015,2.31,1,344,2016
9074837,Spacious private suite like living,7182858,Anj,,47.66094612,-122.2868582,Entire home/apt,$100.00 ,1,3,12/11/2015,1.34,1,247,2016
4278896,Room & Private Bath in Sunny Apt,3650148,Allison,Laurelhurst,47.66502532,-122.28053359999998,Private room,$60.00 ,2,33,11/13/2015,2.23,2,357,2016
4016079,Close to the UW in Laurelhurst,16206353,Kathy,Laurelhurst,47.65964048,-122.2707777,Entire home/apt,$185.00 ,3,15,12/26/2015,0.96,1,146,2016
7389950,Seattle Mid-Century Modern,5371112,Donghwan,Laurelhurst,47.65738308,-122.2857879,Private room,$99.00 ,1,12,11/25/2015,2.55,1,357,2016
3529563,Warm & Cozy 2BD Close to UW,9893268,Elliott,Laurelhurst,47.659985600000006,-122.2722458,Entire home/apt,$200.00 ,2,0,,,1,365,2016
8612922,Spacious Laurelhurst Hideaway,41402752,Kendall,Laurelhurst,47.65724094,-122.28477360000001,Entire home/apt,$125.00 ,1,9,12/14/2015,2.93,1,179,2016
7564942,Private room near University of WA,39663044,Nicolas,Laurelhurst,47.66459068,-122.28164440000002,Private room,$60.00 ,1,4,9/26/2015,0.79,1,130,2016
5228066,Sunny 2Bdrm/2bath Apartment,3650148,Allison,Laurelhurst,47.66580643,-122.2814381,Entire home/apt,$100.00 ,4,2,9/17/2015,0.21,2,312,2016
8150045,Private Studio near UW & Childrens,17640965,Gloria,Laurelhurst,47.66622534,-122.2767564,Private room,$55.00 ,1,14,12/20/2015,3.41,1,56,2016
3413183,Geometric Modern Apt,17208894,Ryan,Magnolia,47.64806733,-122.3828611,Entire home/apt,$550.00 ,1,1,6/27/2014,0.05,1,365,2016
3123041,Little Urban Studio / Private Entry,597729,Diane,Magnolia,47.64417928,-122.38384750000002,Private room,$75.00 ,2,79,12/13/2015,4.04,1,356,2016
2492143,Spacious Private bedroom & bath,512103,Mari,,47.64781515,-122.3889815,Private room,$95.00 ,1,18,10/13/2015,0.83,1,365,2016
6714652,Private Studio in Charming Magnolia,16007710,Jon,,47.64657055,-122.38841790000001,Entire home/apt,$150.00 ,1,11,10/27/2015,1.88,1,365,2016
6678058,Private mother-in-law studio apt.,34953514,Jeffrey,Magnolia,47.64767852,-122.39247420000001,Entire home/apt,$110.00 ,1,12,10/19/2015,1.98,1,357,2016
1696194,Beach Bungalow Discounted 12.9 - 23,8956137,William,Magnolia,47.63297071,-122.39488689999999,Entire home/apt,$228.00 ,2,11,10/6/2015,0.51,4,361,2016
9352778,Spacious 2BR/2BA Magnolia Townhouse,208959,Val,Magnolia,47.64776523,-122.38250659999999,Entire home/apt,$110.00 ,2,2,12/24/2015,2.0,1,289,2016
2720963,Beautiful Home near Downtown,3676438,Dan,Magnolia,47.64161954,-122.3897249,Entire home/apt,$950.00 ,3,5,8/21/2015,0.74,1,365,2016
6591879,City Views - Available Sept Monthly,34487300,E.J.,Magnolia,47.6433632,-122.3881652,Entire home/apt,$225.00 ,7,1,7/5/2015,0.16,1,364,2016
10023353,Classic Tudor with mountain view,12166833,Monika,Magnolia,47.6457096,-122.3920604,Entire home/apt,$125.00 ,1,0,,,1,223,2016
8207987,Sleep in Seattle-close to all,43281593,Ann,,47.64653807,-122.3937383,Private room,$68.00 ,3,0,,,1,365,2016
3971346,In City 50's Modern Urban Homestead,14446306,Derek,,47.64667347,-122.38496470000001,Entire home/apt,$250.00 ,2,35,12/7/2015,2.14,1,362,2016
3382533,Modern Drama Above Magnolia,5177328,Andrea,Magnolia,47.64120565,-122.3868656,Entire home/apt,$150.00 ,2,50,1/2/2016,2.84,6,349,2016
8943821,"Quiet, cozy, and perfect location!",11274242,Loida,Magnolia,47.63862403,-122.38801289999999,Private room,$48.00 ,2,2,11/7/2015,0.98,1,53,2016
4485424,View Home 3.7 mi from Pike Pl. Mkt.,16630158,Kerry,Magnolia,47.63791251,-122.3912642,Entire home/apt,$330.00 ,3,37,12/30/2015,2.72,1,184,2016
7227464,Modern Magnolia Atelier,5177328,Andrea,Magnolia,47.64032523,-122.3866494,Entire home/apt,$125.00 ,2,17,10/17/2015,3.11,6,341,2016
2958318,MODERN 2 BD/2.25 BTH TOWN HOME,12729402,Shadhi,Magnolia,47.64325318,-122.38476509999998,Entire home/apt,$350.00 ,2,0,,,1,2,2016
4066344,West Seattle Guest Room,21088545,Paul,High Point,47.54675907,-122.3705601,Private room,$80.00 ,1,0,,,1,365,2016
8012443,SuiteLouis #1 in Quiet West Seattle,42305353,Matt,High Point,47.53806354,-122.36742190000001,Private room,$70.00 ,1,11,11/19/2015,2.58,2,365,2016
8094338,SuiteLouis #2 in Quiet West Seattle,42305353,Matt,High Point,47.53832168,-122.3660345,Private room,$70.00 ,1,7,10/22/2015,1.65,2,365,2016
5096363,"Cozy, quiet room in West Seattle",25963725,Emily,High Point,47.53463339,-122.36468020000001,Private room,$72.00 ,1,34,12/16/2015,2.96,1,358,2016
1980283,West Seattle Two Bedroom Apartment,10219841,Conni & Stew,High Point,47.55068798,-122.37504960000001,Entire home/apt,$99.00 ,4,34,8/19/2015,1.92,1,337,2016
2761092,Turquoise Dragonfly in West Seattle,1754964,Amy,The Junction,47.54801634,-122.37570659999999,Entire home/apt,$78.00 ,1,20,12/20/2015,3.7,1,361,2016
4163204,RENT ENTIRE UPPER LEVEL OR  A ROOM!,18046472,Jen,High Point,47.54294922,-122.3754064,Private room,$300.00 ,1,0,,,1,365,2016
1145148,GardenLife Sanctuary ,6278931,Jessie Rey & Maketa,North Delridge,47.55325067,-122.362994,Entire home/apt,$250.00 ,2,13,8/12/2015,0.42,1,303,2016
7039427,Private Room Close to Downtown,36912090,Yidian,High Point,47.55296009,-122.3731136,Private room,$39.00 ,1,42,12/23/2015,8.46,1,324,2016
7527242,15min-Downtown! Bus-steps away!,12680177,Julieta,Riverview,47.54294169,-122.3615553,Entire home/apt,$95.00 ,30,3,8/28/2015,0.63,1,249,2016
8286095,Blue Igloo,43689477,Sarah,High Point,47.55029746,-122.3726963,Private room,$97.00 ,1,0,,,1,350,2016
9238818,Cozy Cottage,50893,Chris,North Delridge,47.55364186,-122.3641685,Entire home/apt,$102.00 ,3,2,12/19/2015,1.18,9,365,2016
3025456,New Townhome in West Seattle,14128353,Heidi,High Point,47.54553299,-122.3673159,Private room,$60.00 ,1,70,11/28/2015,4.01,1,351,2016
6888107,Cozy Room West Seattle,4485033,Hamlin,High Point,47.5460282,-122.37108020000001,Private room,$49.00 ,1,13,11/8/2015,2.06,1,364,2016
3242605,Private zen den with sauna!,2733106,Jessica,Seaview,47.554202200000006,-122.3905905,Private room,$60.00 ,1,109,11/29/2015,5.74,1,32,2016
6118198,Private Suite in Modern Home,2355349,Kellie,Seaview,47.55599996,-122.3932034,Private room,$79.00 ,2,23,11/3/2015,2.8,1,359,2016
189156,Sweet Studio -Water & Mountain view,179030,Harriet,Seaview,47.54543065,-122.39783729999999,Entire home/apt,$76.00 ,2,106,12/29/2015,2.01,1,55,2016
6990677,Oasis Near Puget Sound with Kitchen,10918906,Eric,Seaview,47.5520126,-122.3936926,Entire home/apt,$110.00 ,2,18,12/26/2015,2.89,1,357,2016
8194886,Bright Modern Apartment,1977631,Amanda,The Junction,47.55569266,-122.38752520000001,Entire home/apt,$110.00 ,2,0,,,1,0,2016
8645226,West Seattle warm and welcoming....,41178788,Ronda,Seaview,47.5569131,-122.3882632,Private room,$59.00 ,1,11,11/23/2015,3.67,1,69,2016
859467,Alki Beach Waterfront Cape Cod HSE,4500127,Michael Joseph,Seaview,47.55575249,-122.40004479999999,Entire home/apt,$195.00 ,1,48,11/30/2015,1.44,1,338,2016
9096972,"Mid-Century Retreat, Saltwater View",47428920,Kevin,Alki,47.55914901,-122.3975754,Entire home/apt,$85.00 ,1,2,12/19/2015,2.0,1,66,2016
1246117,View Home in West Seattle ,1169181,Steve,Seaview,47.54733798,-122.3904659,Entire home/apt,$200.00 ,2,27,12/22/2015,1.75,1,87,2016
7665415,The Hideout at Alaska Junction,3286649,Michael,The Junction,47.55872251,-122.3883222,Entire home/apt,$109.00 ,1,9,12/31/2015,2.5,1,248,2016
8583457,Le Petite Retreat,17895568,Candace,Seaview,47.55929524,-122.4025936,Entire home/apt,$200.00 ,2,5,1/2/2016,1.72,1,353,2016
146301,"West Seattle, The Full Moon Cottage",33360,Laura,Seaview,47.55483989,-122.3870566,Entire home/apt,$135.00 ,3,10,12/5/2015,0.28,3,327,2016
677266,Toulouse room/Parisian charm cozy,30559,Angielena,Georgetown,47.54948235,-122.3177878,Private room,$70.00 ,2,59,11/25/2015,1.47,5,364,2016
9419,Golden Sun vintage warm/sunny,30559,Angielena,Georgetown,47.550619700000006,-122.3201354,Private room,$90.00 ,2,79,12/7/2015,1.19,5,365,2016
1950012,Artists' Retreat,5304351,Joe,Georgetown,47.54543701,-122.3191275,Private room,$50.00 ,1,34,5/30/2015,2.02,1,93,2016
9508837,Georgetown Loft Apartment,3638194,Johannes And Maria,Georgetown,47.54624715,-122.3196416,Entire home/apt,$99.00 ,1,6,1/2/2016,5.62,2,338,2016
226677,Classic beauty room w/warm heat,30559,Angielena,,47.54969071,-122.3186791,Private room,$70.00 ,2,48,11/27/2015,0.95,5,364,2016
7256122,Georgetown Modern Craftsman,3638194,Johannes And Maria,Georgetown,47.54597775,-122.3206912,Private room,$65.00 ,1,28,12/17/2015,5.38,2,353,2016
6765354,Roadhouse Retreat,32222318,La Dele,Georgetown,47.54488043,-122.32115759999999,Private room,$90.00 ,2,12,12/14/2015,1.98,1,87,2016
3303376,Zen space/yoga room warm and modern,30559,Angielena,Georgetown,47.55004279,-122.3177987,Private room,$75.00 ,2,20,9/17/2015,1.08,5,272,2016
10060388,Craftsman Farmhouse in Seattle,943847,Cote,South Park,47.52116813,-122.32875520000002,Entire home/apt,$100.00 ,1,0,,,1,58,2016
8570596,Cozy modern cabin.,43868016,Chris,,47.528934899999996,-122.3252366,Private room,$65.00 ,1,0,,,1,352,2016
4589654,Sweet home away from home,23792018,Roda,South Park,47.52668,-122.3160364,Entire home/apt,$105.00 ,2,15,11/22/2015,1.25,5,364,2016
7843145,February Special $125/night!,41322124,Carla,,47.527902600000004,-122.36824720000001,Entire home/apt,$125.00 ,2,5,12/20/2015,2.31,1,331,2016
8194164,West Seattle home just off 35th Ave,43226056,Tony,Roxhill,47.52816899,-122.3763467,Private room,$60.00 ,1,2,10/22/2015,0.5,1,365,2016
4252591,West seattle cozy home,22068932,Leonard,Highland Park,47.52668877,-122.3493392,Private room,$59.00 ,1,0,,,1,365,2016
6810430,West Seattle Haven,2911433,Anna,Highland Park,47.53045987,-122.35333179999999,Entire home/apt,$65.00 ,1,40,12/6/2015,5.91,1,291,2016
902609,Awesome Studio in West Seattle,3264544,Fabio,Highland Park,47.52448605,-122.3538014,Entire home/apt,$58.00 ,2,107,10/19/2015,3.16,1,328,2016
696004,"Beautiful, Accessible 1 Bedroom Apt",3563779,Wendy,Highland Park,47.51829751,-122.3506869,Entire home/apt,$120.00 ,2,64,9/9/2015,1.69,1,365,2016
4824581,The Mod Pod- Basement Suite,167482,Ann,Highland Park,47.52543323,-122.3434649,Private room,$150.00 ,2,26,9/28/2015,2.13,1,361,2016
72743,Get Cozy In West Seattle,242188,Jennifer,Highland Park,47.52578916,-122.34451200000001,Private room,$55.00 ,1,95,10/30/2015,1.63,1,364,2016
6019762,Peaceful Renovated General Store.,31247796,Jimmy,Highland Park,47.52974661,-122.3490923,Entire home/apt,$110.00 ,7,3,7/12/2015,0.48,1,232,2016
6133684,Large Private Basement Apartment,6743367,Janice,Highland Park,47.52508968,-122.3529102,Private room,$75.00 ,1,5,10/19/2015,0.64,1,365,2016
4182732,Beautiful West Seattle Craftsman,21699774,Pierre,Highland Park,47.527553999999995,-122.3506774,Private room,$75.00 ,1,0,,,1,365,2016
6479027,Beautiful room and bathroom,1939746,Justine,Highland Park,47.52709692,-122.34633810000001,Private room,$53.00 ,1,10,1/1/2016,1.52,1,171,2016
2508065,West Seattle Highland Park Hideaway,12836602,Fritz & Jody,Highland Park,47.51881769,-122.35259850000001,Entire home/apt,$129.00 ,2,5,9/2/2014,0.26,1,303,2016
8089781,Lakeside Cottage w/Beach access,42719719,Julia & Bjarni,Madison Park,47.63867143,-122.27685749999999,Shared room,$30.00 ,2,17,12/14/2015,4.08,1,130,2016
7692789,Artistic Sanctuary Overlooking Lake,23911251,Rob,Madison Park,47.64094229999999,-122.2769736,Private room,$70.00 ,2,7,9/24/2015,1.48,1,365,2016
8136553,A cozy and quiet space for you !,42966608,Alessandro,,47.64193321,-122.280189,Private room,$80.00 ,1,1,9/7/2015,0.25,1,365,2016
1042022,Perfect Location by Lake Washington,5736221,Lene & Johnny,Madison Park,47.63420383,-122.2801132,Entire home/apt,$125.00 ,2,105,11/7/2015,3.22,1,356,2016
8863714,Down Town Madison Park Apartment,27499395,Meagan,Madison Park,47.6340786,-122.2788966,Entire home/apt,$95.00 ,2,3,11/28/2015,1.14,1,38,2016
4557204,Perfect Madison Park Urban Oasis,23624535,Beth And Garrett,Madison Park,47.62931559,-122.29364879999999,Entire home/apt,$285.00 ,2,6,11/28/2015,0.48,1,0,2016
6644760,Lakeside Suite near Beach and Shops,34779932,Marc,Madison Park,47.63800389,-122.277791,Entire home/apt,$109.00 ,3,5,12/9/2015,1.0,4,312,2016
8764748,Madison Park House - 2+ Bedrooms,45960572,Brent,Madison Park,47.63471337,-122.27936709999999,Entire home/apt,$275.00 ,1,0,,,1,360,2016
9342299,2 Private Bedrooms in Luxury Home,48486517,Stanley,Madison Park,47.63319218,-122.2882936,Private room,$190.00 ,5,0,,,1,365,2016
4464542,Beautiful water view apartment,11910130,Marion,Madison Park,47.63661482,-122.2768821,Entire home/apt,$80.00 ,1,3,9/24/2015,0.85,1,94,2016
3817141,Charming home in Madison Park,13757387,Mary,Madison Park,47.63917993,-122.28016070000001,Entire home/apt,$200.00 ,1,1,8/21/2014,0.06,1,304,2016
2103939,Cozy Lakeside Apt in Seattle,10727475,Ann,Madison Park,47.64020779,-122.27974820000001,Entire home/apt,$70.00 ,3,33,11/15/2015,1.35,2,81,2016
8387068,Swanky 1 bdrm near Beach & Dining,34779932,Marc,Madison Park,47.63713429,-122.2767983,Entire home/apt,$139.00 ,3,1,11/16/2015,0.6,4,295,2016
5249067,Colorful Retro 1Bd near Arboretum,8246601,Mallory,Harrison/Denny-Blaine,47.62840339,-122.28993799999999,Entire home/apt,$75.00 ,2,4,8/3/2015,0.37,1,308,2016
7620570,Cozy room in Madison Beach,39969773,Béatrice,Madison Park,47.64092313,-122.2776341,Entire home/apt,$150.00 ,1,2,8/13/2015,0.39,1,365,2016
6993726,"Bright, Sunny Madison Park Condo",10877293,Brandon,Madison Park,47.63664678,-122.27685770000001,Entire home/apt,$215.00 ,3,8,8/31/2015,1.36,1,0,2016
9463491,Cozy Room on Lake in Seattle,10727475,Ann,Madison Park,47.63985105,-122.27989479999998,Private room,$60.00 ,1,0,,,2,365,2016
